0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
-0.0186472067584266;-0.0082542615414367;-0.0084038841569491;-0.0227337030463359;-0.0245464441845036;-0.0192434344654927;8.298673832189164e-05;-0.0153126438311304;-0.0013045006366623;-0.0200377345244696;-0.0011473045638682;-0.0023410912662997;-0.0037828700438731;-0.0049056837454186;-0.0121675035391201;-0.0155563083345201;-0.0219980150036869;0.0103694536088288;-0.0216087495053582;0.0238022246552929;-0.0116681039373093;0.0017603242889065;-0.01720231701925;-0.0049140071260605;-0.0190088251406818;0.0082597759802301;0.0007781664119133;-0.0418614006138765;0.0034534154282004;0.0010245000778675;0.000322291410674;-0.0119363315949249;0.0123328327840089;-0.0140497646621644;-0.002980725444885;0.0049213952294618;0.0035932254169051;-0.0136004561494537;-0.0160250910377133;-0.0103352633350958;0.0544541866302357;0.0318955943954786;-0.0081094038461873;0.0330080926015374;-0.0036559780024891;0.0083590215258903;0.0123497365167554;-0.0061840846000322;0.0179144043509172;-0.0226671405127528
-0.0130016852819055;-0.0222802858233489;-0.0136290476029388;-0.0069812104284034;-0.0083154538129308;-0.0047887465019506;-0.0062329804768602;-0.0147357539284838;-0.0041974616997199;-0.012818374724934;-0.0166946405891066;-0.002456267335027;0.0038333532864759;0.0117208850596948;0.0199636127918476;-0.002419889869598;-0.0192442097365497;0.0054739107516215;0.0218630401839407;-0.0055390623784298;-0.0146261574889235;-0.0208437674240577;0.0025335844900644;-0.01687885905475;0.0001310034009093;-0.0107132584064272;0.0041001010396577;-0.0181853730833048;-0.017334975794928;-0.0019024573465032;-0.000259355502349;-0.0068231294444834;0.0117477341192898;-0.0204537437513994;-0.0013444735746577;-0.0236896960411988;-0.0159162297349751;-0.012897155373055;0.0031326856552275;-0.0155570120839158;-0.0099584742705243;0.0209503437432779;-0.0015315317972716;0.0262612890537474;-0.0052126567317104;-0.0020161031502002;0.0163557327454846;-0.011336674568635;0.0116486768356466;-0.0123975842183835
-0.0107756483848517;0.0121733822036809;-0.0060440339167123;-0.0085676874169573;-0.007990996333356;-0.004691376411404;-0.0091096776932939;-0.0008865600205933;-0.019815934277811;-0.0130345733562928;0.0074536462529986;0.0113792207093851;-0.0202859938089099;0.0026405596198914;-0.0032209576147911;0.0122602518249787;0.0010341739716771;-0.0033972927518874;0.0094361560009912;0.0065782393897284;0.0007562435807421;-0.0165734484907342;-0.0192439964369582;0.0022629492992769;0.0092431017340596;-0.0236638750742129;-0.0207085379607601;-0.034178542846082;-0.0093340172464286;0.0123716720766953;-0.0009424329148386;0.0091269450336056;-0.0141639677666234;0.0012156444254154;-0.030519310673703;-0.0178591180100531;-0.0029060875619919;0.0080408053855369;-0.0050478421393854;-0.0028077590593157;0.003227648994536;0.0051859885927802;0.0008088904801266;0.0101010324081658;0.0053179237769219;0.0287891810383489;0.0062797314819319;-0.0109165203546113;-0.0061681346486925;0.000730015089154
-0.016676092168037;-0.0068198483309422;-0.003424900393536;-0.0108992614033833;-0.0035150063616226;0.0028048043856562;0.0544028587237037;-0.0072159025454358;-0.0055951501154897;-0.0061816573767433;-0.0053033991297763;0.0040982929258624;-0.0209653198973632;-0.0016204707938837;-0.0130390747262946;-0.0219868154656958;0.0016242834214326;0.0617564458929659;-0.0016068099644629;0.0324562669274941;-0.0122218421673555;0.017548928881969;-0.0185836968537931;-0.0107740358969365;-0.0210195863083834;0.0206399097079533;-0.0032765484318508;-0.0148347026223239;-0.0026914474474732;-0.0041680947345188;-0.0089886096963655;-0.0033544764416433;0.0060523874409748;0.001891906211467;-0.0120680983124565;0.0054769642034356;-0.0106032237861435;-0.0082316713788395;-0.0006270486364405;0.000544040219486;-0.0022714040444249;0.0381248398906538;-0.0003508363782773;0.0120199239176172;0.0063991814125152;-0.0024003205302132;-0.0014660825515991;0.0057503109202911;0.0284253610710801;0.0072579475417999
-0.0051097400681625;-0.0040550852418185;-0.0095215194468445;-0.0179812104649158;0.0078723829478418;-0.0060691714358405;-0.0122601859492051;-0.0024793073874174;0.0086337691986974;-0.022030081519263;0.0031812016596793;-0.0082270899907126;-0.0018494883421726;0.0202253992628875;0.0415559658883398;-0.0142859619097707;-0.0019969704437174;-0.0161732013821995;-0.0017176569439587;-0.0122789511846003;0.003966142654789;-0.0131806938778248;0.0223520269886905;0.0055344683210231;-0.0099441564573157;0.042353404177392;0.0331723540570121;-0.0179267097635363;0.0097911471244009;0.0001634599847546;9.439190709768624e-05;-0.0016793633781007;-0.0204104032182365;-0.010604691433412;-0.0008110429563901;-0.0022432204771896;-0.0094089070810483;-0.0103939412793817;-0.0040991467864791;-0.0052287552979653;-0.0301674321438645;0.0050301381181105;-0.0146739281974832;-0.0063356303754121;-0.0021302858559124;-0.0560183728555111;0.0036236987017943;-0.0131547333294174;-0.0108585226230308;-0.0052177390097874
0.0090920742517411;0.0129116190868554;-0.0013534249040019;0.0024851888942066;0.0070823802455934;0.0133167087302135;-0.0072130307565306;0.0095697893973448;-0.0086476216828746;-0.0037471848079712;0.0161170007134235;0.0166381014834393;0.0006199998419957;0.0096950880868654;-0.0098946264130655;-0.0101018233423491;0.0099155352414633;-0.0096980038894512;0.0088770693522944;0.0059923787332211;0.0142260084063171;0.0048322116240733;-0.0152194359593781;0.0148966256664724;0.0037564345700252;-0.0159826237375884;0.0029294438234638;-0.0016076242306426;-0.0050758599635537;0.0073333108252387;-0.0046045748845782;0.0070051913961337;-0.0184819509840347;0.0124602453814669;0.0030233104979993;0.0020397066517671;0.0009774759735525;0.01997558125524;-0.0312061781864776;0.0155050322889986;-0.0193398697072088;0.0041573600382425;0.0139875895627356;0.0037745537581032;-0.0150646315635782;-0.0096862484705632;0.0033957822588223;-0.0003220568738545;-0.0170172724468251;0.0118149096920334
-0.0117450039176342;-0.0012927828180899;-0.0006368870434691;-0.0119804827034035;-0.004613655768003;-0.0092822012952305;0.0048995192138712;0.018750980696037;-0.0019967019328386;-0.0067946953418649;0.0055733974089339;-0.0192805837660431;-0.0046388318455256;-0.0107076411907239;-0.006820198254907;0.0125508057492587;0.0076643516768126;0.0095967536964994;-0.0181808101809796;-0.0172195208352956;0.0071515923678985;0.0175030835073142;-0.007308537564026;0.0035048524415788;-0.0045453839769522;-0.0108656793910738;-0.0037800588429389;-0.0072236938122216;-0.0202764070753429;0.0002718596329644;0.0051286616971371;0.0057882839936757;-0.0084459771597885;0.0142897349607632;0.0081325687250209;0.0004529248281081;0.0199804409787229;0.0085136097883022;0.0027570012068056;0.0028120615105602;0.0041451168198244;-0.0067665918057386;0.0087799347387652;-0.0202843992436922;-0.0001258560141878;0.0030678582567003;0.0155197326449411;0.0044588434793035;-0.0103528150928951;0.0019564411247948
0.0071203900340407;0.009993626017011;0.007639801163892;0.0124455317828148;-0.0081817685738033;0.0020369572676505;0.0049771772290541;0.0100830719666151;-0.0216902866663729;-0.0069986518260164;-0.0007102415469512;0.0018898119930928;0.0006428571563045;0.0258785797680357;-0.00591234849438;0.0004995997961886;-0.0030212965817812;0.0196003721653245;0.0052100033068598;0.0069476656446545;0.0027138914892761;-0.0032395296947985;-0.0045946308094596;0.0024481123944663;0.0033656691941057;0.0517971962163371;0.0212271858855949;0.0060437409314678;-0.0008710295590616;-0.0002059556693445;-0.0004055243746973;0.0035391440030914;-0.0070974392041695;0.0054609492148815;-0.0085089105264069;0.0062346779500953;-0.0049112153660399;0.0023509860271996;-0.0061849500131525;0.0005017537968863;-0.0499505595012628;0.030187453023746;-0.0106832998307878;-0.0023526204876732;0.0079000917382863;-0.0029627247627809;-0.0320152815075044;-0.0101468045708345;-0.0136050062451516;-0.0022711769386133
-0.0084510800051736;-0.0027467875423991;0.0015997394525041;-0.0106356359644232;-0.0052553868239648;-0.00662021444405;-0.0238568861763324;0.0014435207986783;-0.0062243406326372;0.0019194272931565;0.0016471320908145;-0.0054679765494385;-0.0022005728547628;-0.0292014482234302;-0.0100769623308888;-0.0039380441572371;-0.0004409196079247;-0.010527095600077;-0.0080415177624776;0.0231563629781836;0.003428310886149;0.0007656587384937;0.0032493315857485;0.0007527958746999;-0.0164491467635073;-0.0047170990845691;0.0280407805419341;0.005986537304424;-0.0313372934411207;0.0065419215701642;0.0537105381142913;-0.0002755007950203;-0.0050144288372624;-0.0119120475975341;-0.0212249092690438;0.0154362473421803;0.0023287877812907;-0.0008986078471442;0.0043835389151908;-0.0011925687278732;0.0087299563107494;0.0187659999215595;0.0004374762869477;0.0092519256865789;0.0101404231764013;0.0039954655766209;0.0073952393597534;-0.0033996744050353;0.0076261100745705;0.0094752992080658
0.0091193463214631;0.0016636144333234;0.0074162400798539;0.0038070298014981;0.014403724561562;0.0068473589657413;-0.0043892597572564;-0.0031394873960777;-0.0226259092696534;-0.0018046419502913;-0.0091637440919702;-0.010384798742628;0.013930833236978;-0.0092427639614397;0.0034791292509299;-0.0141906213283216;-0.0040138669207309;-0.0016429041496206;0.0163945885020312;0.0218733712328666;-0.0010839103872497;0.0005047535455921;-0.0049995987070035;0.0105569820302988;0.014876511941249;-0.0246876351588619;-0.0095852827426191;0.0024866476828154;-0.033628810358288;0.0071532233575015;0.0017185852856645;-0.0100409604492403;-0.004893128259556;-0.0018797700075977;-0.0129513656715708;-0.0040895693496272;0.0029275236606992;0.0025763274090231;0.0208458459119576;-0.0004226092645932;0.0219264042483326;-0.0178823718295617;0.0009670770586317;-0.0157586632287565;0.0081870338666568;0.0106210803334907;0.0057389429723885;0.0121916911756759;0.0137461786019483;-0.0017888671138329
